datetime,odometry_mode,stage,episode,outcome,steps_to_goal,path_directness,min_obstacle_dist,near_collisions,success_rate,collision_rate,rolling_success_rate_100,rolling_collision_rate_100,rolling_success_rate_500,rolling_collision_rate_500
2026-05-30 00:34:10,delta,1,1,collision,-1,0.7477,0.1989,13,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 00:34:22,delta,1,2,collision,-1,0.4411,0.1871,14,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:46:40,delta,1,3,collision,-1,0.1692,0.12,1,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:48:06,delta,1,4,collision,-1,0.1511,0.12,1,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:49:16,delta,1,5,collision,-1,0.1575,0.12,1,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:49:44,delta,1,6,collision,-1,0.4274,0.12,1,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:50:33,delta,1,7,collision,-1,0.1405,0.12,3,0.0,100.0,0.0,100.0,0.0,100.0
2026-05-30 01:51:10,delta,1,8,success,34,0.1604,1.0122,0,12.5,87.5,12.5,87.5,12.5,87.5
2026-05-30 01:51:40,delta,1,9,success,28,0.2905,0.3165,0,22.22,77.78,22.22,77.78,22.22,77.78
2026-05-30 01:52:17,delta,1,10,collision,-1,0.1974,0.12,3,20.0,80.0,20.0,80.0,20.0,80.0
2026-05-30 01:53:47,delta,1,11,collision,-1,0.1196,0.1728,2,18.18,81.82,18.18,81.82,18.18,81.82
2026-05-30 01:54:35,delta,1,12,success,44,0.135,1.2698,0,25.0,75.0,25.0,75.0,25.0,75.0
2026-05-30 01:55:25,delta,1,13,success,46,0.114,0.5545,0,30.77,69.23,30.77,69.23,30.77,69.23
2026-05-30 01:55:41,delta,1,14,collision,-1,0.685,0.12,1,28.57,71.43,28.57,71.43,28.57,71.43
2026-05-30 01:56:04,delta,1,15,collision,-1,0.4466,0.1599,1,26.67,73.33,26.67,73.33,26.67,73.33
2026-05-30 01:57:08,delta,1,16,collision,-1,0.0699,0.12,1,25.0,75.0,25.0,75.0,25.0,75.0
2026-05-30 01:57:18,delta,1,17,success,8,0.4073,1.2599,0,29.41,70.59,29.41,70.59,29.41,70.59
2026-05-30 01:58:49,delta,1,18,collision,-1,0.0557,0.1816,2,27.78,72.22,27.78,72.22,27.78,72.22
2026-05-30 02:00:16,delta,1,19,collision,-1,0.1218,0.1268,1,26.32,73.68,26.32,73.68,26.32,73.68
2026-05-30 02:01:16,delta,1,20,collision,-1,0.1289,0.1947,2,25.0,75.0,25.0,75.0,25.0,75.0
2026-05-30 02:02:50,delta,1,21,success,85,0.0841,1.1372,0,28.57,71.43,28.57,71.43,28.57,71.43
2026-05-30 02:03:08,delta,1,22,success,16,0.5326,0.3267,0,31.82,68.18,31.82,68.18,31.82,68.18
2026-05-30 02:05:02,delta,1,23,collision,-1,0.1175,0.1723,5,30.43,69.57,30.43,69.57,30.43,69.57
2026-05-30 02:05:05,delta,1,24,success,2,1.4997,1.8797,0,33.33,66.67,33.33,66.67,33.33,66.67
2026-05-30 02:06:19,delta,1,25,success,68,0.0823,0.6959,0,36.0,64.0,36.0,64.0,36.0,64.0
2026-05-30 02:06:54,delta,1,26,success,30,0.319,0.757,0,38.46,61.54,38.46,61.54,38.46,61.54
2026-05-30 02:07:16,delta,1,27,collision,-1,0.4318,0.12,1,37.04,62.96,37.04,62.96,37.04,62.96
2026-05-30 02:08:30,delta,1,28,collision,-1,0.1471,0.1681,1,35.71,64.29,35.71,64.29,35.71,64.29
2026-05-30 02:09:15,delta,1,29,success,40,0.198,0.7492,0,37.93,62.07,37.93,62.07,37.93,62.07
2026-05-30 02:10:31,delta,1,30,collision,-1,0.1339,0.12,1,36.67,63.33,36.67,63.33,36.67,63.33
2026-05-30 02:11:02,delta,1,31,success,28,0.2871,0.659,0,38.71,61.29,38.71,61.29,38.71,61.29
2026-05-30 02:12:00,delta,1,32,collision,-1,0.1243,0.1531,1,37.5,62.5,37.5,62.5,37.5,62.5
2026-05-30 02:15:47,delta,1,33,collision,-1,0.0445,0.1362,1,36.36,63.64,36.36,63.64,36.36,63.64
2026-05-30 02:20:13,delta,1,34,timeout,-1,0.0304,0.7126,0,35.29,61.76,35.29,61.76,35.29,61.76
2026-05-30 02:21:10,delta,1,35,collision,-1,0.1439,0.1577,1,34.29,62.86,34.29,62.86,34.29,62.86
2026-05-30 02:23:49,delta,1,36,collision,-1,0.0624,0.1637,1,33.33,63.89,33.33,63.89,33.33,63.89
2026-05-30 02:24:45,delta,1,37,collision,-1,0.1684,0.12,1,32.43,64.86,32.43,64.86,32.43,64.86
2026-05-30 02:25:21,delta,1,38,success,32,0.2781,0.6315,0,34.21,63.16,34.21,63.16,34.21,63.16
2026-05-30 02:29:24,delta,1,39,collision,-1,0.0435,0.12,3,33.33,64.1,33.33,64.1,33.33,64.1
2026-05-30 02:33:51,delta,1,40,timeout,-1,0.0407,0.6485,0,32.5,62.5,32.5,62.5,32.5,62.5
2026-05-30 02:36:35,delta,1,41,collision,-1,0.0436,0.1325,1,31.71,63.41,31.71,63.41,31.71,63.41
2026-05-30 02:39:03,delta,1,42,collision,-1,0.056,0.12,1,30.95,64.29,30.95,64.29,30.95,64.29
2026-05-30 02:43:30,delta,1,43,timeout,-1,0.0237,0.6028,0,30.23,62.79,30.23,62.79,30.23,62.79
2026-05-30 02:43:38,delta,1,44,success,5,1.0322,1.5068,0,31.82,61.36,31.82,61.36,31.82,61.36
2026-05-30 02:44:39,delta,1,45,collision,-1,0.1641,0.12,1,31.11,62.22,31.11,62.22,31.11,62.22
2026-05-30 02:46:52,delta,1,46,collision,-1,0.0679,0.12,3,30.43,63.04,30.43,63.04,30.43,63.04
2026-05-30 02:47:08,delta,1,47,collision,-1,0.6047,0.12,3,29.79,63.83,29.79,63.83,29.79,63.83
2026-05-30 02:47:47,delta,1,48,success,36,0.1657,1.3353,0,31.25,62.5,31.25,62.5,31.25,62.5
2026-05-30 02:48:53,delta,1,49,collision,-1,0.1007,0.1674,1,30.61,63.27,30.61,63.27,30.61,63.27
2026-05-30 02:51:27,delta,1,50,collision,-1,0.0518,0.12,1,30.0,64.0,30.0,64.0,30.0,64.0
2026-05-30 02:53:37,delta,1,51,success,120,0.0813,0.83,0,31.37,62.75,31.37,62.75,31.37,62.75
2026-05-30 02:54:02,delta,1,52,success,22,0.4479,0.3641,0,32.69,61.54,32.69,61.54,32.69,61.54
2026-05-30 02:55:02,delta,1,53,collision,-1,0.1796,0.1232,1,32.08,62.26,32.08,62.26,32.08,62.26
2026-05-30 02:55:29,delta,1,54,success,24,0.4801,0.5997,0,33.33,61.11,33.33,61.11,33.33,61.11
2026-05-30 02:56:10,delta,1,55,success,36,0.2115,0.5692,0,34.55,60.0,34.55,60.0,34.55,60.0
2026-05-30 02:56:26,delta,1,56,success,15,0.6124,1.0844,0,35.71,58.93,35.71,58.93,35.71,58.93
2026-05-30 02:56:55,delta,1,57,success,25,0.4012,0.7498,0,36.84,57.89,36.84,57.89,36.84,57.89
2026-05-30 02:58:08,delta,1,58,success,68,0.1223,0.4339,0,37.93,56.9,37.93,56.9,37.93,56.9
2026-05-30 02:58:42,delta,1,59,collision,-1,0.239,0.12,1,37.29,57.63,37.29,57.63,37.29,57.63
2026-05-30 03:00:25,delta,1,60,success,94,0.0928,0.6846,0,38.33,56.67,38.33,56.67,38.33,56.67
2026-05-30 03:01:08,delta,1,61,success,46,0.217,0.4021,0,39.34,55.74,39.34,55.74,39.34,55.74
2026-05-30 03:01:15,delta,1,62,success,6,0.9583,1.1617,0,40.32,54.84,40.32,54.84,40.32,54.84
2026-05-30 03:01:23,delta,1,63,success,8,0.9723,1.3123,0,41.27,53.97,41.27,53.97,41.27,53.97
2026-05-30 03:01:32,delta,1,64,success,8,1.1306,1.2335,0,42.19,53.12,42.19,53.12,42.19,53.12
2026-05-30 03:04:19,delta,1,65,success,186,0.039,0.7932,0,43.08,52.31,43.08,52.31,43.08,52.31
2026-05-30 03:07:56,delta,1,66,timeout,-1,0.0446,0.6657,0,42.42,51.52,42.42,51.52,42.42,51.52
2026-05-30 03:09:15,delta,1,67,success,89,0.0527,0.9966,0,43.28,50.75,43.28,50.75,43.28,50.75
2026-05-30 03:12:53,delta,1,68,timeout,-1,0.0392,0.8234,0,42.65,50.0,42.65,50.0,42.65,50.0
2026-05-30 03:15:57,delta,1,69,success,170,0.034,0.6447,0,43.48,49.28,43.48,49.28,43.48,49.28
2026-05-30 03:19:29,delta,1,70,timeout,-1,0.0313,1.0748,0,42.86,48.57,42.86,48.57,42.86,48.57
2026-05-30 03:23:10,delta,1,71,timeout,-1,0.0281,0.3111,0,42.25,47.89,42.25,47.89,42.25,47.89
2026-05-30 03:26:48,delta,1,72,timeout,-1,0.0378,0.3327,0,41.67,47.22,41.67,47.22,41.67,47.22
2026-05-30 03:30:31,delta,1,73,timeout,-1,0.0307,0.8986,0,41.1,46.58,41.1,46.58,41.1,46.58
2026-05-30 03:30:40,delta,1,74,success,8,0.8866,1.3095,0,41.89,45.95,41.89,45.95,41.89,45.95
2026-05-30 03:30:55,delta,1,75,success,16,0.3011,1.3948,0,42.67,45.33,42.67,45.33,42.67,45.33
2026-05-30 03:34:38,delta,1,76,timeout,-1,0.0394,0.9467,0,42.11,44.74,42.11,44.74,42.11,44.74
2026-05-30 03:36:48,delta,1,77,success,143,0.0549,0.796,0,42.86,44.16,42.86,44.16,42.86,44.16
2026-05-30 03:38:11,delta,1,78,success,92,0.0627,1.0868,0,43.59,43.59,43.59,43.59,43.59,43.59
2026-05-30 03:41:42,delta,1,79,success,232,0.0369,0.3589,0,44.3,43.04,44.3,43.04,44.3,43.04
2026-05-30 03:42:07,delta,1,80,success,26,0.3056,0.6166,0,45.0,42.5,45.0,42.5,45.0,42.5
2026-05-30 03:43:35,delta,1,81,success,96,0.0667,0.2074,4,45.68,41.98,45.68,41.98,45.68,41.98
2026-05-30 03:44:01,delta,1,82,success,28,0.2242,0.7457,0,46.34,41.46,46.34,41.46,46.34,41.46
2026-05-30 03:44:57,delta,1,83,success,60,0.14,0.6147,0,46.99,40.96,46.99,40.96,46.99,40.96
2026-05-30 03:45:45,delta,1,84,success,52,0.1092,0.6359,0,47.62,40.48,47.62,40.48,47.62,40.48
2026-05-30 03:45:58,delta,1,85,collision,-1,0.7158,0.1867,1,47.06,41.18,47.06,41.18,47.06,41.18
2026-05-30 03:46:09,delta,1,86,success,10,0.8443,0.5505,0,47.67,40.7,47.67,40.7,47.67,40.7
2026-05-30 03:46:21,delta,1,87,success,12,0.698,0.9427,0,48.28,40.23,48.28,40.23,48.28,40.23
2026-05-30 03:46:33,delta,1,88,success,12,0.5658,0.9758,0,48.86,39.77,48.86,39.77,48.86,39.77
2026-05-30 03:46:45,delta,1,89,success,12,0.6257,0.8314,0,49.44,39.33,49.44,39.33,49.44,39.33
2026-05-30 03:47:01,delta,1,90,success,16,0.3389,0.7074,0,50.0,38.89,50.0,38.89,50.0,38.89
2026-05-30 03:47:08,delta,1,91,success,6,0.6973,1.1174,0,50.55,38.46,50.55,38.46,50.55,38.46
2026-05-30 03:47:21,delta,1,92,success,12,0.9187,0.7934,0,51.09,38.04,51.09,38.04,51.09,38.04
2026-05-30 03:47:48,delta,1,93,collision,-1,0.3801,0.12,1,50.54,38.71,50.54,38.71,50.54,38.71
2026-05-30 03:47:56,delta,1,94,success,8,0.8816,1.1643,0,51.06,38.3,51.06,38.3,51.06,38.3
2026-05-30 03:48:52,delta,1,95,success,60,0.1522,0.7362,0,51.58,37.89,51.58,37.89,51.58,37.89
2026-05-30 03:49:08,delta,1,96,success,16,0.3931,1.1592,0,52.08,37.5,52.08,37.5,52.08,37.5
2026-05-30 03:49:24,delta,1,97,success,16,0.7047,1.1818,0,52.58,37.11,52.58,37.11,52.58,37.11
2026-05-30 03:49:41,delta,1,98,success,18,0.5068,0.4269,0,53.06,36.73,53.06,36.73,53.06,36.73
2026-05-30 03:50:19,delta,1,99,success,40,0.0933,0.9462,0,53.54,36.36,53.54,36.36,53.54,36.36
2026-05-30 03:50:49,delta,1,100,success,32,0.2517,0.3251,0,54.0,36.0,54.0,36.0,54.0,36.0
2026-05-30 03:50:59,delta,1,101,success,11,0.9524,0.7709,0,54.46,35.64,55.0,35.0,54.46,35.64
2026-05-30 03:51:12,delta,1,102,success,11,0.5863,0.5965,0,54.9,35.29,56.0,34.0,54.9,35.29
2026-05-30 03:51:19,delta,1,103,success,6,1.1143,1.4125,0,55.34,34.95,57.0,33.0,55.34,34.95
2026-05-30 03:51:30,delta,1,104,collision,-1,0.7591,0.12,1,54.81,35.58,57.0,33.0,54.81,35.58
2026-05-30 03:51:44,delta,1,105,success,14,0.6723,0.6851,0,55.24,35.24,58.0,32.0,55.24,35.24
2026-05-30 03:52:02,delta,1,106,success,18,0.6307,0.2202,4,55.66,34.91,59.0,31.0,55.66,34.91
2026-05-30 03:52:17,delta,1,107,success,14,0.6455,0.934,0,56.07,34.58,60.0,30.0,56.07,34.58
2026-05-30 03:52:45,delta,1,108,success,30,0.2697,0.5997,0,56.48,34.26,60.0,30.0,56.48,34.26
2026-05-30 03:53:04,delta,1,109,success,20,0.4579,0.8394,0,56.88,33.94,60.0,30.0,56.88,33.94
2026-05-30 03:53:24,delta,1,110,success,20,0.7917,0.2171,1,57.27,33.64,61.0,29.0,57.27,33.64
2026-05-30 03:53:41,delta,1,111,success,18,0.8226,0.984,0,57.66,33.33,62.0,28.0,57.66,33.33
2026-05-30 03:53:51,delta,1,112,success,8,1.055,1.1008,0,58.04,33.04,62.0,28.0,58.04,33.04
2026-05-30 03:54:03,delta,1,113,success,12,0.5227,1.2927,0,58.41,32.74,62.0,28.0,58.41,32.74
2026-05-30 03:54:57,delta,1,114,success,58,0.1612,0.2065,2,58.77,32.46,63.0,27.0,58.77,32.46
2026-05-30 03:55:18,delta,1,115,success,22,0.6531,0.8615,0,59.13,32.17,64.0,26.0,59.13,32.17
2026-05-30 03:55:33,delta,1,116,success,16,0.512,0.6603,0,59.48,31.9,65.0,25.0,59.48,31.9
2026-05-30 03:55:46,delta,1,117,success,12,0.8462,0.9544,0,59.83,31.62,65.0,25.0,59.83,31.62
2026-05-30 03:56:11,delta,1,118,success,26,0.2868,0.7097,0,60.17,31.36,66.0,24.0,60.17,31.36
2026-05-30 03:56:33,delta,1,119,success,24,0.5473,0.3059,0,60.5,31.09,67.0,23.0,60.5,31.09
2026-05-30 03:56:42,delta,1,120,success,8,0.9166,0.4874,0,60.83,30.83,68.0,22.0,60.83,30.83
2026-05-30 03:57:27,delta,1,121,collision,-1,0.2611,0.1366,5,60.33,31.4,67.0,23.0,60.33,31.4
2026-05-30 03:57:38,delta,1,122,success,11,0.5404,1.1234,0,60.66,31.15,67.0,23.0,60.66,31.15
2026-05-30 03:58:09,delta,1,123,success,33,0.5695,0.5054,0,60.98,30.89,68.0,22.0,60.98,30.89
2026-05-30 03:58:21,delta,1,124,success,12,0.3991,0.9753,0,61.29,30.65,68.0,22.0,61.29,30.65
2026-05-30 03:58:32,delta,1,125,success,10,0.9465,0.6024,0,61.6,30.4,68.0,22.0,61.6,30.4
2026-05-30 03:58:39,delta,1,126,success,6,0.8627,1.1216,0,61.9,30.16,68.0,22.0,61.9,30.16
2026-05-30 03:58:52,delta,1,127,success,12,0.6979,1.1091,0,62.2,29.92,69.0,21.0,62.2,29.92
2026-05-30 03:59:11,delta,1,128,success,20,0.2495,1.4382,0,62.5,29.69,70.0,20.0,62.5,29.69
2026-05-30 03:59:38,delta,1,129,success,28,0.4143,0.5859,0,62.79,29.46,70.0,20.0,62.79,29.46
2026-05-30 03:59:54,delta,1,130,success,16,0.7149,0.5898,0,63.08,29.23,71.0,19.0,63.08,29.23
2026-05-30 04:00:24,delta,1,131,success,32,0.2851,0.9054,0,63.36,29.01,71.0,19.0,63.36,29.01
2026-05-30 04:00:29,delta,1,132,success,5,1.0638,1.7193,0,63.64,28.79,72.0,18.0,63.64,28.79
2026-05-30 04:00:45,delta,1,133,success,15,0.4125,1.0816,0,63.91,28.57,73.0,17.0,63.91,28.57
2026-05-30 04:00:57,delta,1,134,success,12,0.5324,0.9793,0,64.18,28.36,74.0,17.0,64.18,28.36
2026-05-30 04:01:08,delta,1,135,success,10,0.9353,0.6133,0,64.44,28.15,75.0,16.0,64.44,28.15
2026-05-30 04:01:32,delta,1,136,success,26,0.2086,0.9298,0,64.71,27.94,76.0,15.0,64.71,27.94
2026-05-30 04:01:50,delta,1,137,success,18,0.3383,1.1799,0,64.96,27.74,77.0,14.0,64.96,27.74
2026-05-30 04:02:02,delta,1,138,success,12,1.0472,0.9228,0,65.22,27.54,77.0,14.0,65.22,27.54
2026-05-30 04:02:15,delta,1,139,success,12,0.5327,0.8628,0,65.47,27.34,78.0,13.0,65.47,27.34
2026-05-30 04:02:22,delta,1,140,success,6,1.0329,1.376,0,65.71,27.14,79.0,13.0,65.71,27.14
2026-05-30 04:02:29,delta,1,141,success,6,0.9692,1.3927,0,65.96,26.95,80.0,12.0,65.96,26.95
2026-05-30 04:02:43,delta,1,142,success,14,0.4454,1.3877,0,66.2,26.76,81.0,11.0,66.2,26.76
2026-05-30 04:02:57,delta,1,143,success,14,0.8853,0.6729,0,66.43,26.57,82.0,11.0,66.43,26.57
2026-05-30 04:03:19,delta,1,144,success,22,0.2807,1.0865,0,66.67,26.39,82.0,11.0,66.67,26.39
2026-05-30 04:03:31,delta,1,145,success,12,0.8871,0.6365,0,66.9,26.21,83.0,10.0,66.9,26.21
2026-05-30 04:03:58,delta,1,146,success,28,0.1372,1.1067,0,67.12,26.03,84.0,9.0,67.12,26.03
2026-05-30 04:04:21,delta,1,147,success,24,0.4057,0.7732,0,67.35,25.85,85.0,8.0,67.35,25.85
2026-05-30 04:04:26,delta,1,148,success,4,1.4642,1.621,0,67.57,25.68,85.0,8.0,67.57,25.68
2026-05-30 04:04:35,delta,1,149,success,8,0.9462,1.3851,0,67.79,25.5,86.0,7.0,67.79,25.5
2026-05-30 04:04:40,delta,1,150,success,4,1.0749,1.5428,0,68.0,25.33,87.0,6.0,68.0,25.33
2026-05-30 04:04:56,delta,1,151,success,16,0.4504,1.0424,0,68.21,25.17,87.0,6.0,68.21,25.17
2026-05-30 04:05:12,delta,1,152,success,17,0.7917,0.9214,0,68.42,25.0,87.0,6.0,68.42,25.0
2026-05-30 04:05:27,delta,1,153,success,15,0.6211,1.0903,0,68.63,24.84,88.0,5.0,68.63,24.84
2026-05-30 04:05:56,delta,1,154,success,30,0.3005,0.4457,0,68.83,24.68,88.0,5.0,68.83,24.68
2026-05-30 04:06:14,delta,1,155,success,18,0.3541,0.6888,0,69.03,24.52,88.0,5.0,69.03,24.52
2026-05-30 04:06:27,delta,1,156,success,12,0.4272,1.215,0,69.23,24.36,88.0,5.0,69.23,24.36
2026-05-30 04:06:36,delta,1,157,success,8,0.8409,0.6687,0,69.43,24.2,88.0,5.0,69.43,24.2
2026-05-30 04:06:46,delta,1,158,success,10,1.0004,0.9709,0,69.62,24.05,88.0,5.0,69.62,24.05
2026-05-30 04:06:53,delta,1,159,success,6,1.1342,1.5203,0,69.81,23.9,89.0,4.0,69.81,23.9
2026-05-30 04:07:04,delta,1,160,success,10,0.6507,0.7973,0,70.0,23.75,89.0,4.0,70.0,23.75
2026-05-30 04:07:24,delta,1,161,success,20,0.3188,0.7812,0,70.19,23.6,89.0,4.0,70.19,23.6
2026-05-30 04:07:36,delta,1,162,success,12,0.2723,1.3146,0,70.37,23.46,89.0,4.0,70.37,23.46
2026-05-30 04:07:42,delta,1,163,success,6,1.152,1.367,0,70.55,23.31,89.0,4.0,70.55,23.31
2026-05-30 04:07:55,delta,1,164,success,12,0.3392,1.458,0,70.73,23.17,89.0,4.0,70.73,23.17
2026-05-30 04:08:09,delta,1,165,success,14,0.5337,1.1283,0,70.91,23.03,89.0,4.0,70.91,23.03
2026-05-30 04:08:14,delta,1,166,success,4,1.5021,1.8393,0,71.08,22.89,90.0,4.0,71.08,22.89
2026-05-30 04:08:23,delta,1,167,success,8,0.7444,0.8578,0,71.26,22.75,90.0,4.0,71.26,22.75
2026-05-30 04:08:32,delta,1,168,success,8,0.9562,1.752,0,71.43,22.62,91.0,4.0,71.43,22.62
2026-05-30 04:08:42,delta,1,169,success,10,0.4078,1.3636,0,71.6,22.49,91.0,4.0,71.6,22.49
2026-05-30 04:08:55,delta,1,170,success,12,0.7133,0.5555,0,71.76,22.35,92.0,4.0,71.76,22.35
2026-05-30 04:09:08,delta,1,171,success,12,0.8849,0.7389,0,71.93,22.22,93.0,4.0,71.93,22.22
2026-05-30 04:09:22,delta,1,172,success,14,0.6966,0.5501,0,72.09,22.09,94.0,4.0,72.09,22.09
2026-05-30 04:09:32,delta,1,173,success,10,0.7575,0.9061,0,72.25,21.97,95.0,4.0,72.25,21.97
2026-05-30 04:09:47,delta,1,174,success,14,0.6611,0.7946,0,72.41,21.84,95.0,4.0,72.41,21.84
2026-05-30 04:10:07,delta,1,175,collision,-1,0.4983,0.161,1,72.0,22.29,94.0,5.0,72.0,22.29
2026-05-30 04:10:12,delta,1,176,success,4,1.1647,1.6025,0,72.16,22.16,95.0,5.0,72.16,22.16
2026-05-30 04:10:25,delta,1,177,success,12,0.723,0.7585,0,72.32,22.03,95.0,5.0,72.32,22.03
2026-05-30 04:10:37,delta,1,178,success,12,0.7705,0.9145,0,72.47,21.91,95.0,5.0,72.47,21.91
2026-05-30 04:10:52,delta,1,179,collision,-1,0.6387,0.12,1,72.07,22.35,94.0,6.0,72.07,22.35
2026-05-30 04:11:00,delta,1,180,success,8,0.9829,1.5708,0,72.22,22.22,94.0,6.0,72.22,22.22
2026-05-30 04:11:11,delta,1,181,success,10,0.5874,1.2188,0,72.38,22.1,94.0,6.0,72.38,22.1
2026-05-30 04:11:23,delta,1,182,success,12,0.5103,1.0134,0,72.53,21.98,94.0,6.0,72.53,21.98
2026-05-30 04:11:45,delta,1,183,success,22,0.314,1.1971,0,72.68,21.86,94.0,6.0,72.68,21.86
2026-05-30 04:11:52,delta,1,184,success,6,1.1375,1.1214,0,72.83,21.74,94.0,6.0,72.83,21.74
2026-05-30 04:11:59,delta,1,185,success,6,0.7653,1.557,0,72.97,21.62,95.0,5.0,72.97,21.62
2026-05-30 04:12:06,delta,1,186,success,6,0.8673,1.1067,0,73.12,21.51,95.0,5.0,73.12,21.51
2026-05-30 04:12:18,delta,1,187,success,12,0.7989,0.9747,0,73.26,21.39,95.0,5.0,73.26,21.39
2026-05-30 04:12:25,delta,1,188,success,6,1.0837,1.4112,0,73.4,21.28,95.0,5.0,73.4,21.28
2026-05-30 04:12:34,delta,1,189,success,8,0.8543,1.2439,0,73.54,21.16,95.0,5.0,73.54,21.16
2026-05-30 04:12:46,delta,1,190,success,12,0.9434,1.3442,0,73.68,21.05,95.0,5.0,73.68,21.05
2026-05-30 04:12:57,delta,1,191,success,10,0.9482,0.7259,0,73.82,20.94,95.0,5.0,73.82,20.94
2026-05-30 04:13:20,delta,1,192,collision,-1,0.3387,0.1948,1,73.44,21.35,94.0,6.0,73.44,21.35
2026-05-30 04:13:36,delta,1,193,success,16,0.5538,0.6515,0,73.58,21.24,95.0,5.0,73.58,21.24
2026-05-30 04:13:50,delta,1,194,success,14,0.6018,0.3223,0,73.71,21.13,95.0,5.0,73.71,21.13
2026-05-30 04:13:59,delta,1,195,success,8,0.9033,1.3699,0,73.85,21.03,95.0,5.0,73.85,21.03
2026-05-30 04:14:07,delta,1,196,success,8,0.9702,1.3204,0,73.98,20.92,95.0,5.0,73.98,20.92
2026-05-30 04:14:21,delta,1,197,success,14,1.0115,0.6596,0,74.11,20.81,95.0,5.0,74.11,20.81
2026-05-30 04:14:34,delta,1,198,success,12,1.0289,0.7638,0,74.24,20.71,95.0,5.0,74.24,20.71
2026-05-30 04:14:41,delta,1,199,success,6,0.8563,1.3577,0,74.37,20.6,95.0,5.0,74.37,20.6
2026-05-30 04:14:57,delta,1,200,success,16,0.7173,0.9045,0,74.5,20.5,95.0,5.0,74.5,20.5
2026-05-30 04:15:18,delta,1,201,success,22,0.4384,0.6105,0,74.63,20.4,95.0,5.0,74.63,20.4
2026-05-30 04:15:25,delta,1,202,success,6,1.1719,1.1916,0,74.75,20.3,95.0,5.0,74.75,20.3
2026-05-30 04:15:32,delta,1,203,success,6,1.0503,1.2987,0,74.88,20.2,95.0,5.0,74.88,20.2
2026-05-30 04:15:46,delta,1,204,success,14,0.6928,0.4235,0,75.0,20.1,96.0,4.0,75.0,20.1
2026-05-30 04:15:53,delta,1,205,success,6,1.1404,1.0777,0,75.12,20.0,96.0,4.0,75.12,20.0
2026-05-30 04:16:13,delta,1,206,success,20,0.349,0.9163,0,75.24,19.9,96.0,4.0,75.24,19.9
2026-05-30 04:16:21,delta,1,207,success,8,1.0909,1.0829,0,75.36,19.81,96.0,4.0,75.36,19.81
2026-05-30 04:16:32,delta,1,208,success,10,0.8665,0.8932,0,75.48,19.71,96.0,4.0,75.48,19.71
2026-05-30 04:16:49,delta,1,209,success,18,0.4909,0.8398,0,75.6,19.62,96.0,4.0,75.6,19.62
2026-05-30 04:17:03,delta,1,210,success,14,0.382,1.0931,0,75.71,19.52,96.0,4.0,75.71,19.52
2026-05-30 04:17:15,delta,1,211,success,12,0.6147,1.1526,0,75.83,19.43,96.0,4.0,75.83,19.43
2026-05-30 04:17:22,delta,1,212,success,6,1.0065,1.5275,0,75.94,19.34,96.0,4.0,75.94,19.34
2026-05-30 04:17:43,delta,1,213,collision,-1,0.3196,0.12,1,75.59,19.72,95.0,5.0,75.59,19.72
2026-05-30 04:17:55,delta,1,214,success,12,0.4499,1.3209,0,75.7,19.63,95.0,5.0,75.7,19.63
2026-05-30 04:18:10,delta,1,215,success,14,0.8796,0.4724,0,75.81,19.53,95.0,5.0,75.81,19.53
2026-05-30 04:18:24,delta,1,216,success,14,0.8795,0.5841,0,75.93,19.44,95.0,5.0,75.93,19.44
2026-05-30 04:18:30,delta,1,217,success,6,0.6505,1.3014,0,76.04,19.35,95.0,5.0,76.04,19.35
2026-05-30 04:18:48,delta,1,218,success,18,0.4912,0.3421,0,76.15,19.27,95.0,5.0,76.15,19.27
2026-05-30 04:19:16,delta,1,219,success,28,0.2794,0.2277,2,76.26,19.18,95.0,5.0,76.26,19.18
2026-05-30 04:19:30,delta,1,220,success,14,0.6458,0.7727,0,76.36,19.09,95.0,5.0,76.36,19.09
2026-05-30 04:19:42,delta,1,221,success,12,0.6959,0.9883,0,76.47,19.0,96.0,4.0,76.47,19.0
2026-05-30 04:19:53,delta,1,222,success,10,0.7494,1.0012,0,76.58,18.92,96.0,4.0,76.58,18.92
2026-05-30 04:20:02,delta,1,223,success,8,0.9376,1.0151,0,76.68,18.83,96.0,4.0,76.68,18.83
2026-05-30 04:20:09,delta,1,224,success,6,0.6335,1.3277,0,76.79,18.75,96.0,4.0,76.79,18.75
2026-05-30 04:20:18,delta,1,225,success,8,1.0903,0.8917,0,76.89,18.67,96.0,4.0,76.89,18.67
2026-05-30 04:20:38,delta,1,226,success,20,0.31,1.2271,0,76.99,18.58,96.0,4.0,76.99,18.58
2026-05-30 04:20:52,delta,1,227,success,14,0.5916,1.0904,0,77.09,18.5,96.0,4.0,77.09,18.5
2026-05-30 04:21:07,delta,1,228,collision,-1,0.4819,0.1385,1,76.75,18.86,95.0,5.0,76.75,18.86
2026-05-30 04:21:19,delta,1,229,success,12,0.2887,1.2278,0,76.86,18.78,95.0,5.0,76.86,18.78
2026-05-30 04:21:30,delta,1,230,success,10,0.9527,1.4799,0,76.96,18.7,95.0,5.0,76.96,18.7
