datetime,step,train_return,reward_variance,model_loss,actor_loss,value_loss,kl,prior_ent,post_ent,eval_return,eval_success_rate,eval_collision_rate
2026-05-29 08:46:01,500,100.0,2688.888888888889,33.033355712890625,0.014042098075151443,9.240311622619629,3.0416419506073,40.343143463134766,36.61768341064453,16.4,24.0,76.0
2026-05-29 11:09:11,10500,100.0,2476.6983629055976,1.6950438022613525,-0.05785268545150757,2.0780584812164307,1.4330730438232422,21.68817138671875,19.517452239990234,16.4,24.0,76.0
2026-05-29 14:14:19,20500,100.0,741.5465796944064,1.165408968925476,-0.08270823210477829,2.774151563644409,1.4581782817840576,17.133386611938477,15.266490936279297,100.0,100.0,0.0
2026-05-29 17:07:05,30500,100.0,454.84427484603304,1.1088351011276245,-0.023680666461586952,1.6407023668289185,1.4181615114212036,18.148303985595703,16.42970848083496,100.0,100.0,0.0
2026-05-29 20:19:16,40500,100.0,339.9612176227646,1.107409954071045,-0.01656300574541092,1.4365575313568115,1.4425978660583496,18.647008895874023,16.952259063720703,100.0,100.0,0.0
2026-05-29 23:22:33,50500,100.0,261.479586854273,1.125410556793213,-0.014878906309604645,1.293244481086731,1.4816076755523682,19.181943893432617,17.480457305908203,100.0,100.0,0.0
