datetime,odometry_mode,stage,episode,outcome,steps_to_goal,path_directness,min_obstacle_dist,near_collisions,success_rate,collision_rate,rolling_success_rate_100,rolling_collision_rate_100,rolling_success_rate_500,rolling_collision_rate_500
2026-05-31 01:25:42,none,4,42,collision,-1,0.7646,0.125,1,7.14,92.86,7.14,92.86,7.14,92.86
2026-05-31 01:26:00,none,4,43,collision,-1,0.4271,0.1302,1,6.98,93.02,6.98,93.02,6.98,93.02
2026-05-31 01:26:08,none,4,44,collision,-1,1.0,0.1471,1,6.82,93.18,6.82,93.18,6.82,93.18
2026-05-31 01:26:14,none,4,45,collision,-1,1.0,0.12,3,6.67,93.33,6.67,93.33,6.67,93.33
2026-05-31 01:29:40,none,4,46,timeout,-1,0.0264,0.2322,2,6.52,91.3,6.52,91.3,6.52,91.3
2026-05-31 01:31:32,none,4,47,collision,-1,0.0896,0.1372,5,6.38,91.49,6.38,91.49,6.38,91.49
2026-05-31 01:32:01,none,4,48,collision,-1,0.2762,0.1498,3,6.25,91.67,6.25,91.67,6.25,91.67
2026-05-31 01:32:23,none,4,49,collision,-1,0.2765,0.1842,4,6.12,91.84,6.12,91.84,6.12,91.84
2026-05-31 01:33:26,none,4,50,success,73,0.0721,0.4854,0,8.0,90.0,8.0,90.0,8.0,90.0
2026-05-31 01:34:39,none,4,51,collision,-1,0.098,0.1564,7,7.84,90.2,7.84,90.2,7.84,90.2
2026-05-31 01:34:42,none,4,52,success,2,1.0,0.8722,0,9.62,88.46,9.62,88.46,9.62,88.46
2026-05-31 01:35:35,none,4,53,collision,-1,0.1377,0.1972,1,9.43,88.68,9.43,88.68,9.43,88.68
2026-05-31 01:36:50,none,4,54,collision,-1,0.0745,0.12,15,9.26,88.89,9.26,88.89,9.26,88.89
2026-05-31 01:37:34,none,4,55,collision,-1,0.1505,0.1967,4,9.09,89.09,9.09,89.09,9.09,89.09
2026-05-31 01:37:47,none,4,56,collision,-1,1.0,0.1245,1,8.93,89.29,8.93,89.29,8.93,89.29
2026-05-31 01:38:20,none,4,57,collision,-1,0.1923,0.12,2,8.77,89.47,8.77,89.47,8.77,89.47
2026-05-31 01:38:38,none,4,58,collision,-1,0.6625,0.1846,5,8.62,89.66,8.62,89.66,8.62,89.66
2026-05-31 01:38:43,none,4,59,success,4,1.0,0.6737,0,10.17,88.14,10.17,88.14,10.17,88.14
2026-05-31 01:38:51,none,4,60,collision,-1,0.9386,0.12,1,10.0,88.33,10.0,88.33,10.0,88.33
2026-05-31 01:38:59,none,4,61,collision,-1,1.0,0.1784,1,9.84,88.52,9.84,88.52,9.84,88.52
2026-05-31 01:39:26,none,4,62,collision,-1,0.2772,0.1665,3,9.68,88.71,9.68,88.71,9.68,88.71
2026-05-31 01:39:44,none,4,63,collision,-1,0.2537,0.1779,3,9.52,88.89,9.52,88.89,9.52,88.89
2026-05-31 01:39:56,none,4,64,success,12,0.3375,0.5663,0,10.94,87.5,10.94,87.5,10.94,87.5
2026-05-31 01:40:08,none,4,65,collision,-1,0.9041,0.1583,1,10.77,87.69,10.77,87.69,10.77,87.69
2026-05-31 01:40:26,none,4,66,collision,-1,0.2286,0.1621,6,10.61,87.88,10.61,87.88,10.61,87.88
2026-05-31 01:40:47,none,4,67,collision,-1,0.3772,0.12,3,10.45,88.06,10.45,88.06,10.45,88.06
2026-05-31 01:41:13,none,4,68,collision,-1,0.31,0.1328,3,10.29,88.24,10.29,88.24,10.29,88.24
2026-05-31 01:41:32,none,4,69,collision,-1,0.5156,0.12,3,10.14,88.41,10.14,88.41,10.14,88.41
2026-05-31 01:42:33,none,4,70,collision,-1,0.1788,0.12,5,10.0,88.57,10.0,88.57,10.0,88.57
2026-05-31 01:43:09,none,4,71,collision,-1,0.3479,0.12,8,9.86,88.73,9.86,88.73,9.86,88.73
2026-05-31 01:43:17,none,4,72,collision,-1,0.8987,0.1575,1,9.72,88.89,9.72,88.89,9.72,88.89
2026-05-31 01:44:18,none,4,73,success,72,0.1271,0.4005,0,10.96,87.67,10.96,87.67,10.96,87.67
2026-05-31 01:44:27,none,4,74,collision,-1,1.0,0.1314,1,10.81,87.84,10.81,87.84,10.81,87.84
2026-05-31 01:45:10,none,4,75,collision,-1,0.2245,0.1545,3,10.67,88.0,10.67,88.0,10.67,88.0
2026-05-31 01:45:15,none,4,76,success,4,1.0,0.8095,0,11.84,86.84,11.84,86.84,11.84,86.84
2026-05-31 01:45:33,none,4,77,collision,-1,0.4879,0.1281,2,11.69,87.01,11.69,87.01,11.69,87.01
2026-05-31 01:45:51,none,4,78,collision,-1,0.29,0.1916,1,11.54,87.18,11.54,87.18,11.54,87.18
2026-05-31 01:46:14,none,4,79,collision,-1,0.4192,0.1465,7,11.39,87.34,11.39,87.34,11.39,87.34
2026-05-31 01:46:20,none,4,80,collision,-1,1.0,0.1842,2,11.25,87.5,11.25,87.5,11.25,87.5
2026-05-31 01:47:53,none,4,81,collision,-1,0.091,0.1927,1,11.11,87.65,11.11,87.65,11.11,87.65
2026-05-31 01:48:51,none,4,82,collision,-1,0.0624,0.1581,3,10.98,87.8,10.98,87.8,10.98,87.8
2026-05-31 01:49:19,none,4,83,collision,-1,0.3409,0.1661,5,10.84,87.95,10.84,87.95,10.84,87.95
2026-05-31 01:49:52,none,4,84,collision,-1,0.3952,0.12,5,10.71,88.1,10.71,88.1,10.71,88.1
2026-05-31 01:50:17,none,4,85,collision,-1,0.3617,0.1718,1,10.59,88.24,10.59,88.24,10.59,88.24
2026-05-31 01:50:40,none,4,86,collision,-1,0.1867,0.12,9,10.47,88.37,10.47,88.37,10.47,88.37
2026-05-31 01:51:44,none,4,87,collision,-1,0.1462,0.1517,5,10.34,88.51,10.34,88.51,10.34,88.51
2026-05-31 01:52:44,none,4,88,collision,-1,0.1795,0.12,1,10.23,88.64,10.23,88.64,10.23,88.64
2026-05-31 01:53:12,none,4,89,collision,-1,0.2119,0.12,7,10.11,88.76,10.11,88.76,10.11,88.76
2026-05-31 01:53:35,none,4,90,collision,-1,0.6096,0.12,3,10.0,88.89,10.0,88.89,10.0,88.89
2026-05-31 01:53:50,none,4,91,collision,-1,0.4126,0.1221,3,9.89,89.01,9.89,89.01,9.89,89.01
2026-05-31 01:54:09,none,4,92,collision,-1,0.2685,0.1909,1,9.78,89.13,9.78,89.13,9.78,89.13
2026-05-31 01:54:45,none,4,93,collision,-1,0.2286,0.1808,1,9.68,89.25,9.68,89.25,9.68,89.25
2026-05-31 01:54:57,none,4,94,collision,-1,1.0,0.12,3,9.57,89.36,9.57,89.36,9.57,89.36
2026-05-31 01:55:03,none,4,95,collision,-1,0.7935,0.1273,3,9.47,89.47,9.47,89.47,9.47,89.47
2026-05-31 01:55:19,none,4,96,success,18,0.3706,0.3207,0,10.42,88.54,10.42,88.54,10.42,88.54
2026-05-31 01:56:48,none,4,97,collision,-1,0.0774,0.1562,7,10.31,88.66,10.31,88.66,10.31,88.66
2026-05-31 02:00:15,none,4,98,timeout,-1,0.0412,0.2302,2,10.2,87.76,10.2,87.76,10.2,87.76
2026-05-31 02:01:33,none,4,99,collision,-1,0.1256,0.1688,5,10.1,87.88,10.1,87.88,10.1,87.88
2026-05-31 02:02:58,none,4,100,collision,-1,0.06,0.1628,3,10.0,88.0,10.0,88.0,10.0,88.0
2026-05-31 02:05:02,none,4,101,collision,-1,0.0755,0.1785,7,9.9,88.12,10.0,88.0,9.9,88.12
2026-05-31 02:07:58,none,4,102,collision,-1,0.0484,0.1925,5,9.8,88.24,10.0,88.0,9.8,88.24
2026-05-31 02:08:31,none,4,103,collision,-1,0.2266,0.178,5,9.71,88.35,10.0,88.0,9.71,88.35
2026-05-31 02:09:25,none,4,104,collision,-1,0.1279,0.1849,1,9.62,88.46,10.0,88.0,9.62,88.46
2026-05-31 02:11:34,none,4,105,collision,-1,0.0626,0.1687,3,9.52,88.57,10.0,88.0,9.52,88.57
2026-05-31 02:11:55,none,4,106,collision,-1,0.3912,0.1952,5,9.43,88.68,10.0,88.0,9.43,88.68
2026-05-31 02:12:26,none,4,107,collision,-1,0.2857,0.1449,5,9.35,88.79,10.0,88.0,9.35,88.79
2026-05-31 02:12:53,none,4,108,collision,-1,0.3007,0.1384,1,9.26,88.89,10.0,88.0,9.26,88.89
2026-05-31 02:13:33,none,4,109,collision,-1,0.2867,0.1968,1,9.17,88.99,10.0,88.0,9.17,88.99
2026-05-31 02:17:01,none,4,110,timeout,-1,0.0641,0.2039,4,9.09,88.18,10.0,87.0,9.09,88.18
2026-05-31 02:17:32,none,4,111,collision,-1,0.1231,0.12,3,9.01,88.29,10.0,87.0,9.01,88.29
2026-05-31 02:17:39,none,4,112,success,6,0.8506,0.7083,0,9.82,87.5,11.0,86.0,9.82,87.5
2026-05-31 02:18:14,none,4,113,collision,-1,0.2591,0.12,4,9.73,87.61,11.0,86.0,9.73,87.61
2026-05-31 02:18:43,none,4,114,collision,-1,0.3889,0.1206,5,9.65,87.72,11.0,86.0,9.65,87.72
2026-05-31 02:19:35,none,4,115,collision,-1,0.1923,0.12,3,9.57,87.83,11.0,86.0,9.57,87.83
2026-05-31 02:20:15,none,4,116,collision,-1,0.2764,0.1515,3,9.48,87.93,11.0,86.0,9.48,87.93
2026-05-31 02:21:01,none,4,117,success,54,0.1191,0.3676,0,10.26,87.18,12.0,85.0,10.26,87.18
2026-05-31 02:21:24,none,4,118,collision,-1,0.4475,0.12,1,10.17,87.29,12.0,85.0,10.17,87.29
2026-05-31 02:21:42,none,4,119,collision,-1,0.4244,0.12,3,10.08,87.39,12.0,85.0,10.08,87.39
2026-05-31 02:22:22,none,4,120,collision,-1,0.2394,0.1948,2,10.0,87.5,11.0,86.0,10.0,87.5
2026-05-31 02:23:02,none,4,121,collision,-1,0.1581,0.12,5,9.92,87.6,11.0,86.0,9.92,87.6
2026-05-31 02:23:42,none,4,122,collision,-1,0.3776,0.1937,6,9.84,87.7,11.0,86.0,9.84,87.7
2026-05-31 02:23:55,none,4,123,collision,-1,0.8947,0.1831,2,9.76,87.8,11.0,86.0,9.76,87.8
2026-05-31 02:24:27,none,4,124,collision,-1,0.2603,0.1798,1,9.68,87.9,11.0,86.0,9.68,87.9
2026-05-31 02:24:37,none,4,125,collision,-1,0.9641,0.1734,5,9.6,88.0,11.0,86.0,9.6,88.0
2026-05-31 02:24:45,none,4,126,collision,-1,1.0,0.1359,1,9.52,88.1,11.0,86.0,9.52,88.1
2026-05-31 02:25:30,none,4,127,collision,-1,0.2026,0.1912,4,9.45,88.19,11.0,86.0,9.45,88.19
2026-05-31 02:26:13,none,4,128,collision,-1,0.1476,0.1879,4,9.38,88.28,11.0,86.0,9.38,88.28
2026-05-31 02:26:38,none,4,129,collision,-1,0.4951,0.12,1,9.3,88.37,11.0,86.0,9.3,88.37
2026-05-31 02:27:25,none,4,130,collision,-1,0.1492,0.1262,3,9.23,88.46,10.0,87.0,9.23,88.46
2026-05-31 02:27:56,none,4,131,collision,-1,0.2908,0.12,1,9.16,88.55,10.0,87.0,9.16,88.55
2026-05-31 02:29:08,none,4,132,collision,-1,0.3242,0.1944,1,9.09,88.64,10.0,87.0,9.09,88.64
2026-05-31 02:29:13,none,4,133,collision,-1,1.0,0.1743,1,9.02,88.72,10.0,87.0,9.02,88.72
2026-05-31 02:29:18,none,4,134,collision,-1,1.0,0.1412,1,8.96,88.81,10.0,87.0,8.96,88.81
2026-05-31 02:30:35,none,4,135,collision,-1,0.1351,0.1976,4,8.89,88.89,10.0,87.0,8.89,88.89
2026-05-31 02:31:03,none,4,136,collision,-1,0.324,0.12,3,8.82,88.97,10.0,87.0,8.82,88.97
2026-05-31 02:31:12,none,4,137,collision,-1,1.0,0.12,2,8.76,89.05,10.0,87.0,8.76,89.05
2026-05-31 02:32:20,none,4,138,collision,-1,0.147,0.1639,2,8.7,89.13,10.0,87.0,8.7,89.13
2026-05-31 02:32:26,none,4,139,success,6,0.6142,0.2275,2,9.35,88.49,11.0,86.0,9.35,88.49
2026-05-31 02:32:34,none,4,140,collision,-1,0.8818,0.12,1,9.29,88.57,10.0,87.0,9.29,88.57
2026-05-31 02:33:43,none,4,141,collision,-1,0.0596,0.1252,5,9.22,88.65,10.0,87.0,9.22,88.65
2026-05-31 02:34:03,none,4,142,collision,-1,0.7796,0.1705,1,9.15,88.73,10.0,87.0,9.15,88.73
2026-05-31 02:35:28,none,4,143,collision,-1,0.1883,0.12,1,9.09,88.81,10.0,87.0,9.09,88.81
2026-05-31 02:36:18,none,4,144,collision,-1,0.3392,0.12,3,9.03,88.89,10.0,87.0,9.03,88.89
2026-05-31 02:36:55,none,4,145,collision,-1,0.5251,0.1777,1,8.97,88.97,10.0,87.0,8.97,88.97
2026-05-31 02:38:00,none,4,146,collision,-1,0.1787,0.1723,3,8.9,89.04,10.0,88.0,8.9,89.04
2026-05-31 02:40:33,none,4,147,collision,-1,0.0789,0.12,11,8.84,89.12,10.0,88.0,8.84,89.12
2026-05-31 02:40:56,none,4,148,collision,-1,0.3195,0.12,1,8.78,89.19,10.0,88.0,8.78,89.19
2026-05-31 02:42:48,none,4,149,collision,-1,0.1402,0.1684,5,8.72,89.26,10.0,88.0,8.72,89.26
2026-05-31 02:43:35,none,4,150,collision,-1,0.2414,0.12,1,8.67,89.33,9.0,89.0,8.67,89.33
2026-05-31 02:45:43,none,4,151,collision,-1,0.0827,0.12,9,8.61,89.4,9.0,89.0,8.61,89.4
2026-05-31 02:49:09,none,4,152,timeout,-1,0.0593,0.4191,0,8.55,88.82,8.0,89.0,8.55,88.82
2026-05-31 02:52:39,none,4,153,timeout,-1,0.0812,0.4205,0,8.5,88.24,8.0,88.0,8.5,88.24
2026-05-31 02:52:48,none,4,154,success,10,0.9094,0.6238,0,9.09,87.66,9.0,87.0,9.09,87.66
2026-05-31 02:54:17,none,4,155,collision,-1,0.1109,0.199,1,9.03,87.74,9.0,87.0,9.03,87.74
2026-05-31 02:55:25,none,4,156,collision,-1,0.4497,0.12,1,8.97,87.82,9.0,87.0,8.97,87.82
2026-05-31 02:58:50,none,4,157,timeout,-1,0.1009,0.3522,0,8.92,87.26,9.0,86.0,8.92,87.26
2026-05-31 02:59:21,none,4,158,collision,-1,0.2131,0.1618,1,8.86,87.34,9.0,86.0,8.86,87.34
2026-05-31 03:02:25,none,4,159,success,216,0.1112,0.3142,0,9.43,86.79,9.0,86.0,9.43,86.79
2026-05-31 03:03:38,none,4,160,collision,-1,0.1399,0.1909,2,9.38,86.88,9.0,86.0,9.38,86.88
2026-05-31 03:07:04,none,4,161,timeout,-1,0.1394,0.2669,2,9.32,86.34,9.0,85.0,9.32,86.34
2026-05-31 03:10:30,none,4,162,timeout,-1,0.1442,0.3196,0,9.26,85.8,9.0,84.0,9.26,85.8
2026-05-31 03:12:29,none,4,163,collision,-1,0.2444,0.1831,1,9.2,85.89,9.0,84.0,9.2,85.89
2026-05-31 03:15:09,none,4,164,collision,-1,0.1305,0.12,1,9.15,85.98,8.0,85.0,9.15,85.98
2026-05-31 03:18:38,none,4,165,timeout,-1,0.0901,0.239,4,9.09,85.45,8.0,84.0,9.09,85.45
2026-05-31 03:19:48,none,4,166,success,79,0.1741,0.4627,0,9.64,84.94,9.0,83.0,9.64,84.94
2026-05-31 03:23:17,none,4,167,timeout,-1,0.094,0.3812,0,9.58,84.43,9.0,82.0,9.58,84.43
2026-05-31 03:26:48,none,4,168,timeout,-1,0.0721,0.2782,2,9.52,83.93,9.0,81.0,9.52,83.93
2026-05-31 03:30:18,none,4,169,timeout,-1,0.0688,0.326,0,9.47,83.43,9.0,80.0,9.47,83.43
2026-05-31 03:31:57,none,4,170,collision,-1,0.1894,0.1476,5,9.41,83.53,9.0,80.0,9.41,83.53
2026-05-31 03:33:56,none,4,171,success,142,0.0941,0.2441,2,9.94,83.04,10.0,79.0,9.94,83.04
2026-05-31 03:37:24,none,4,172,timeout,-1,0.0599,0.2203,6,9.88,82.56,10.0,78.0,9.88,82.56
2026-05-31 03:38:29,none,4,173,collision,-1,0.2064,0.12,3,9.83,82.66,9.0,79.0,9.83,82.66
2026-05-31 03:41:18,none,4,174,collision,-1,0.08,0.1301,3,9.77,82.76,9.0,79.0,9.77,82.76
2026-05-31 03:44:46,none,4,175,timeout,-1,0.0592,0.2947,1,9.71,82.29,9.0,78.0,9.71,82.29
2026-05-31 03:45:08,none,4,176,collision,-1,0.6227,0.1918,3,9.66,82.39,8.0,79.0,9.66,82.39
2026-05-31 03:46:08,none,4,177,collision,-1,0.25,0.1956,1,9.6,82.49,8.0,79.0,9.6,82.49
2026-05-31 03:49:23,none,4,178,collision,-1,0.0591,0.1948,1,9.55,82.58,8.0,79.0,9.55,82.58
2026-05-31 03:52:49,none,4,179,timeout,-1,0.0441,0.2403,8,9.5,82.12,8.0,78.0,9.5,82.12
2026-05-31 03:52:57,none,4,180,collision,-1,1.0,0.1793,1,9.44,82.22,8.0,78.0,9.44,82.22
2026-05-31 03:54:38,none,4,181,collision,-1,0.1292,0.1891,3,9.39,82.32,8.0,78.0,9.39,82.32
2026-05-31 03:55:04,none,4,182,collision,-1,0.3252,0.12,1,9.34,82.42,8.0,78.0,9.34,82.42
2026-05-31 03:55:30,none,4,183,success,30,0.1814,0.5843,0,9.84,81.97,9.0,77.0,9.84,81.97
2026-05-31 03:57:43,none,4,184,collision,-1,0.0795,0.12,5,9.78,82.07,9.0,77.0,9.78,82.07
2026-05-31 04:01:11,none,4,185,timeout,-1,0.0424,0.2539,2,9.73,81.62,9.0,76.0,9.73,81.62
2026-05-31 04:04:37,none,4,186,timeout,-1,0.0534,0.2224,6,9.68,81.18,9.0,75.0,9.68,81.18
2026-05-31 04:05:16,none,4,187,collision,-1,0.2304,0.1998,1,9.63,81.28,9.0,75.0,9.63,81.28
2026-05-31 04:08:42,none,4,188,timeout,-1,0.0559,0.2652,2,9.57,80.85,9.0,74.0,9.57,80.85
2026-05-31 04:12:13,none,4,189,timeout,-1,0.0604,0.224,8,9.52,80.42,9.0,73.0,9.52,80.42
2026-05-31 04:12:50,none,4,190,success,44,0.21,0.4528,0,10.0,80.0,10.0,72.0,10.0,80.0
2026-05-31 04:16:18,none,4,191,timeout,-1,0.0735,0.2439,4,9.95,79.58,10.0,71.0,9.95,79.58
2026-05-31 04:16:53,none,4,192,success,39,0.2767,0.3857,0,10.42,79.17,11.0,70.0,10.42,79.17
2026-05-31 04:17:13,none,4,193,success,22,0.3394,0.5251,0,10.88,78.76,12.0,69.0,10.88,78.76
2026-05-31 04:17:34,none,4,194,collision,-1,0.7698,0.1634,1,10.82,78.87,12.0,69.0,10.82,78.87
2026-05-31 04:19:08,none,4,195,collision,-1,0.158,0.1847,6,10.77,78.97,12.0,69.0,10.77,78.97
2026-05-31 04:20:25,none,4,196,collision,-1,0.2599,0.1492,5,10.71,79.08,11.0,70.0,10.71,79.08
2026-05-31 04:21:02,none,4,197,success,42,0.1528,0.6169,0,11.17,78.68,12.0,69.0,11.17,78.68
2026-05-31 04:21:17,none,4,198,success,16,0.4685,0.3458,0,11.62,78.28,13.0,69.0,11.62,78.28
2026-05-31 04:22:28,none,4,199,collision,-1,0.1991,0.191,10,11.56,78.39,13.0,69.0,11.56,78.39
2026-05-31 04:22:50,none,4,200,success,23,0.5428,0.4188,0,12.0,78.0,14.0,68.0,12.0,78.0
2026-05-31 04:23:01,none,4,201,success,12,0.3733,0.6353,0,12.44,77.61,15.0,67.0,12.44,77.61
2026-05-31 04:24:05,none,4,202,success,76,0.2035,0.2571,3,12.87,77.23,16.0,66.0,12.87,77.23
2026-05-31 04:26:27,none,4,203,collision,-1,0.0666,0.1671,3,12.81,77.34,16.0,66.0,12.81,77.34
2026-05-31 04:28:56,none,4,204,collision,-1,0.1074,0.1463,8,12.75,77.45,16.0,66.0,12.75,77.45
2026-05-31 04:31:47,none,4,205,collision,-1,0.0641,0.12,13,12.68,77.56,16.0,66.0,12.68,77.56
2026-05-31 04:32:15,none,4,206,collision,-1,0.6947,0.1846,1,12.62,77.67,16.0,66.0,12.62,77.67
2026-05-31 04:32:58,none,4,207,collision,-1,0.3787,0.1266,1,12.56,77.78,16.0,66.0,12.56,77.78
2026-05-31 04:33:50,none,4,208,collision,-1,0.187,0.1248,3,12.5,77.88,16.0,66.0,12.5,77.88
2026-05-31 04:34:13,none,4,209,success,26,0.2656,0.5381,0,12.92,77.51,17.0,65.0,12.92,77.51
2026-05-31 04:34:24,none,4,210,success,13,0.9789,0.7148,0,13.33,77.14,18.0,65.0,13.33,77.14
2026-05-31 04:34:34,none,4,211,success,9,1.0,0.7586,0,13.74,76.78,19.0,64.0,13.74,76.78
2026-05-31 04:34:55,none,4,212,success,24,0.6968,0.7188,0,14.15,76.42,19.0,64.0,14.15,76.42
2026-05-31 04:35:07,none,4,213,success,12,0.7449,0.4449,0,14.55,76.06,20.0,63.0,14.55,76.06
2026-05-31 04:37:29,none,4,214,success,170,0.1314,0.2474,4,14.95,75.7,21.0,62.0,14.95,75.7
2026-05-31 04:37:42,none,4,215,success,14,0.5495,0.5413,0,15.35,75.35,22.0,61.0,15.35,75.35
2026-05-31 04:38:37,none,4,216,collision,-1,0.2214,0.12,3,15.28,75.46,22.0,61.0,15.28,75.46
2026-05-31 04:39:00,none,4,217,collision,-1,0.5688,0.1514,9,15.21,75.58,21.0,62.0,15.21,75.58
2026-05-31 04:39:27,none,4,218,collision,-1,0.5064,0.12,3,15.14,75.69,21.0,62.0,15.14,75.69
2026-05-31 04:41:06,none,4,219,collision,-1,0.143,0.12,6,15.07,75.8,21.0,62.0,15.07,75.8
2026-05-31 04:41:18,none,4,220,success,12,0.897,0.609,0,15.45,75.45,22.0,61.0,15.45,75.45
2026-05-31 04:44:46,none,4,221,timeout,-1,0.0722,0.2978,2,15.38,75.11,22.0,60.0,15.38,75.11
2026-05-31 04:45:13,none,4,222,success,29,0.9737,0.2714,2,15.77,74.77,23.0,59.0,15.77,74.77
2026-05-31 04:46:25,none,4,223,collision,-1,0.2543,0.125,3,15.7,74.89,23.0,59.0,15.7,74.89
2026-05-31 04:47:29,none,4,224,collision,-1,0.2539,0.196,14,15.62,75.0,23.0,59.0,15.62,75.0
2026-05-31 04:51:48,none,4,225,collision,-1,0.1531,0.1301,29,15.56,75.11,23.0,59.0,15.56,75.11
2026-05-31 04:52:33,none,4,226,collision,-1,0.3322,0.1326,3,15.49,75.22,23.0,59.0,15.49,75.22
2026-05-31 04:52:58,none,4,227,success,29,0.7141,0.2835,2,15.86,74.89,24.0,58.0,15.86,74.89
2026-05-31 04:56:28,none,4,228,timeout,-1,0.0794,0.4075,0,15.79,74.56,24.0,57.0,15.79,74.56
