datetime,step,train_return,reward_variance,model_loss,actor_loss,value_loss,kl,prior_ent,post_ent,eval_return,eval_success_rate,eval_collision_rate
2026-05-30 21:41:40,500,-10.0,0.0,32.7271728515625,0.014734171330928802,9.283899307250977,2.5003981590270996,39.80868148803711,37.05769348144531,14.2,22.0,78.0
2026-05-30 22:10:59,2500,-10.0,2222.222222222222,2.9446449279785156,0.0539272278547287,3.2454380989074707,0.989702045917511,33.42497634887695,31.18768310546875,14.2,22.0,78.0
2026-05-30 22:39:26,4500,100.0,2712.4681122448974,1.714327335357666,-0.022545328363776207,1.4883668422698975,1.4994421005249023,23.6013240814209,21.434085845947266,14.2,22.0,78.0
2026-05-30 23:07:36,6500,100.0,2875.617283950617,1.4859039783477783,-0.0007827379740774632,1.2853001356124878,1.518029808998108,19.640146255493164,17.612695693969727,14.2,22.0,78.0
2026-05-30 23:36:21,8500,100.0,2970.6663832500794,1.5442819595336914,-0.012452926486730576,1.226495385169983,1.7619197368621826,18.078638076782227,15.976346015930176,14.2,22.0,78.0
2026-05-31 00:06:01,10500,100.0,2871.2686691837353,1.2549875974655151,-0.1791868805885315,2.8100152015686035,1.4210251569747925,17.04018211364746,15.154919624328613,14.2,22.0,78.0
2026-05-31 00:39:51,12500,100.0,1908.8729253002552,1.1705948114395142,-0.12110920995473862,3.46958065032959,1.3463081121444702,16.891895294189453,15.137600898742676,14.2,22.0,78.0
